LSOA21CD,MEAN_NEAR_DIST,MIN_NEAR_DIST,MAX_NEAR_DIST,VARIANCE_NEAR_DIST,MEDIAN_NEAR_DIST
E01006402,0.160308856,0.082701542,0.243751017,0.007374077,0.157391433
E01006403,0.068495274,0.02126578,0.158948517,0.003960302,0.046883399
E01006404,0.084038227,0.019002548,0.176939312,0.004500882,0.070105523
E01006405,0.132124413,0.055618054,0.262245636,0.009295594,0.105316981
E01006406,0.091417891,0.035299783,0.144981123,0.002075314,0.092695329
E01006407,0.41667658,0.047759187,1.019128935,0.188349291,0.2999091
E01006408,0.081806082,0.021942683,0.164476254,0.003761898,0.070402695
E01006409,0.096026672,0.039629294,0.188766268,0.004691352,0.077855563
E01006410,0.193476516,0.102019859,0.368826834,0.014527734,0.151529685
E01006411,0.12726193,0.089749865,0.178815065,0.001399927,0.120241395
E01032556,0.206438126,0.157599153,0.271097898,0.003013203,0.198527726
E01032557,0.065877855,0.034080108,0.12641935,0.001744726,0.05150598
E01032558,0.098015598,0.046495307,0.168477766,0.003274707,0.088544659
E01032559,0.362518481,0.177208061,0.72878588,0.062277236,0.272039991
E01032684,0.099489841,0.074052913,0.146574484,0.00112378,0.088665983
E01032906,0.058500851,0.004771513,0.178258346,0.006494489,0.025486772
E01032909,0.088114125,0.060572512,0.115143831,0.000747395,0.088370078
E01032912,0.088064114,0.049631776,0.128678683,0.001639131,0.086972998
E01032914,0.081587087,0.027602098,0.117983098,0.001526226,0.090381577
E01032915,0.087000601,0.062057067,0.097243739,0.000278969,0.094350799
E01032920,0.050926723,0.035860566,0.07475892,0.000296767,0.046543703
E01032922,0.132030361,0.037661584,0.302025311,0.013622838,0.094217275
E01033217,0.068345719,0.033074927,0.126151467,0.001628811,0.057078241
E01033218,0.223465115,0.038029608,0.528215877,0.054623552,0.163807487
E01033219,0.177850906,0.050759568,0.37350435,0.019039301,0.143569853
E01033220,0.111428635,0.019771136,0.207953217,0.007038237,0.108995094
E01033330,0.119576908,0.03580845,0.212384686,0.005229524,0.115057247
E01033651,0.06423154,0.025826457,0.165503554,0.004579459,0.032798075
E01033653,0.019836451,0.011997928,0.025577021,3.35904E-05,0.020885427
E01033654,0.060428678,0.025602168,0.106658136,0.001298185,0.054727204
E01033655,0.079893976,0.035037922,0.150137176,0.002716047,0.067200403
E01033656,0.07699104,0.061007545,0.105395512,0.000384126,0.070780551
E01033658,0.022909549,0.01141982,0.035933596,0.000155554,0.022142391
E01033660,0.126270148,0.074194245,0.188347746,0.002360004,0.1212693
E01033661,0.089037999,0.056515761,0.125539,0.000815868,0.087048618
E01033662,0.036647734,0.021358863,0.061982541,0.00034514,0.031624767
E01033664,0.12416008,0.050854212,0.272449977,0.010567629,0.086668065
E01033665,0.197622871,0.042454164,0.366041805,0.018492799,0.190997758
E01033667,0.051436711,0.014119254,0.120044835,0.002380772,0.035791378
E01033668,0.095681761,0.05813436,0.116444089,0.000732756,0.104074297
E01033669,0.075102749,0.04482687,0.148565139,0.002415298,0.053509494
E01033670,0.066548168,0.044966333,0.103353516,0.000653314,0.058936412
E01033671,0.083519069,0.03248222,0.203748844,0.006576462,0.048922607
E01033672,0.058378668,0.013882875,0.079822629,0.000923581,0.069904584
E01033673,0.107936632,0.0698477,0.177993098,0.002470563,0.091952865
E01033674,0.079815316,0.042606029,0.137270546,0.00170938,0.069692345
E01033675,0.191928846,0.17376066,0.214173178,0.000288928,0.189890773
E01033676,0.118076269,0.04637166,0.230975539,0.006689364,0.097478938
E01033677,0.055019912,0.023743947,0.105251185,0.0012375,0.045542258
E01033678,0.07973741,0.067208085,0.090677614,9.38197E-05,0.080531971
E01033679,0.042670453,0.019195423,0.074926473,0.000629307,0.038279958
E01033680,0.060002233,0.022529068,0.116230113,0.00160033,0.050624875
E01033681,0.062312111,0.041558208,0.072055364,0.000201046,0.067817437
E01033682,0.065456041,0.022584463,0.104189515,0.001638824,0.067525093
E01033684,0.053143948,0.033266761,0.083896356,0.000480081,0.047706337
E01033685,0.075964833,0.040732961,0.172027942,0.004110734,0.045549214
E01033686,0.104522197,0.074359585,0.152023579,0.001139484,0.095852812
E01033687,0.072395433,0.00565802,0.242773027,0.012958527,0.020575343
E01033688,0.125112297,0.024460768,0.270967145,0.010808957,0.102510637
E01033947,0.074852407,0.023601532,0.128570711,0.002229072,0.073618693
E01033948,0.041532666,0.023741267,0.065525358,0.000306877,0.03843202
E01033949,0.087183519,0.054635137,0.154291721,0.002054923,0.069903609
E01033950,0.138076258,0.052658271,0.197485487,0.004428859,0.151080638
E01033976,0.223509413,0.172194613,0.331563403,0.005581685,0.195139819
E01033977,0.096777541,0.032302007,0.167262587,0.004261241,0.093772785
E01033978,0.288123772,0.135299608,0.450552966,0.022385459,0.283321258
E01033979,0.173676339,0.083413309,0.244700496,0.005451549,0.183295776
E01033980,0.229562243,0.025467866,0.605626648,0.074661764,0.143577228
E01033981,0.059058842,0.022950616,0.077618254,0.000603236,0.06783325
E01033982,0.049363706,0.024387207,0.087577004,0.00072394,0.042745307
E01033983,0.106552056,0.073206869,0.140024068,0.000978023,0.106488643
E01033984,0.115086011,0.084026977,0.14963628,0.001059643,0.113340393
E01033985,0.050792605,0.008535706,0.113119794,0.001985079,0.040757459
E01033986,0.062116208,0.015973473,0.116229225,0.001817555,0.058131066
E01033987,0.191815125,0.141148004,0.234895703,0.001627551,0.195608395
E01033988,0.070127797,0.034908204,0.134075497,0.001925643,0.055763743
E01033989,0.083546382,0.031860529,0.203140389,0.006456195,0.049592306
E01033990,0.057604152,0.034261449,0.107819655,0.001143966,0.044167753
E01033991,0.164811396,0.066736676,0.312032655,0.011771375,0.140238126
E01033992,0.096762475,0.031304318,0.131197739,0.001984402,0.112273922
E01033993,0.046853616,0.016189808,0.114043845,0.002040756,0.028590405
E01033994,0.079054878,0.007894706,0.140523724,0.003100933,0.083900541
E01033995,0.075434672,0.049254581,0.098331171,0.000449253,0.077076468
E01033996,0.131082879,0.074465637,0.16597134,0.001696744,0.14194727
E01033997,0.050150849,0.005579652,0.117255623,0.002297292,0.03888406
E01033998,0.064201524,0.040621533,0.099115081,0.000621279,0.058534742
E01033999,0.07284312,0.044619954,0.115341148,0.001051441,0.065705689
E01034000,0.06847301,0.011380141,0.118530285,0.002413695,0.071990806
E01034001,0.097791822,0.034828798,0.181703924,0.003766405,0.087317283
E01034107,0.100273116,0.057691645,0.123396757,0.000922171,0.110002032
E01034108,0.079682849,0.024290756,0.147671474,0.002608904,0.073384583
E01034109,0.065691867,0.032488318,0.101721111,0.001098924,0.06427902
E01034110,0.056048186,0.012004503,0.088194553,0.001020913,0.061996843
E01034111,0.134005653,0.039655713,0.252136653,0.011059746,0.122115123
E01034112,0.054544845,0.021597877,0.079694653,0.000611851,0.058443425
E01034113,0.090962666,0.029205434,0.198597416,0.005505058,0.068023907
E01034114,0.056523669,0.038169336,0.080530347,0.000321218,0.053697497
E01034115,0.072178832,0.016377801,0.133986665,0.00237999,0.069175431
E01034116,0.108197625,0.067188444,0.159695441,0.001646661,0.102953307
E01034117,0.029532986,0.006531193,0.053788138,0.000377272,0.028906307
E01034118,0.054028111,0.013281611,0.082575612,0.000964482,0.060127611
E01034119,0.102231565,0.052973527,0.218044581,0.006174988,0.068954076
E01034120,0.041820619,0.008329083,0.09265156,0.001368622,0.033150916
E01034121,0.11459776,0.007587716,0.343376093,0.024923288,0.053713616
E01034122,0.139989284,0.073874602,0.176992178,0.002172017,0.154545179
E01034123,0.063418975,0.003935851,0.099305119,0.001717521,0.075217465
E01034124,0.064149306,0.062347867,0.066314747,3.8055E-06,0.063967305
E01034125,0.052337472,0.021038114,0.099172329,0.001170869,0.044569723
E01034126,0.121453897,0.077831644,0.167761975,0.001355092,0.120110984
E01034127,0.061673246,0.027036493,0.146674393,0.00326768,0.036491049
E01034128,0.065579594,0.023949104,0.113383296,0.001474873,0.062492987
E01034129,0.063553786,0.033455242,0.098545078,0.00075948,0.061107411
E01034130,0.042406517,0.028803208,0.056218701,0.000132194,0.042302079
E01034131,0.035572029,0.020278979,0.051444248,0.000201479,0.035282444
E01034132,0.117838555,0.050726402,0.233715592,0.006379693,0.093456112
E01034133,0.077031403,0.028799449,0.151318289,0.002730429,0.064003937
E01034134,0.218075768,0.152272522,0.286132155,0.003417446,0.216949197
E01034135,0.069521715,0.043629435,0.105418995,0.000688224,0.064519214
E01034136,0.062287178,0.018413561,0.083354462,0.000876441,0.073690345
E01034137,0.073237788,0.019055839,0.1113082,0.002002871,0.081293555
E01034138,0.025812903,0.004989648,0.058403573,0.000522137,0.019929196
E01034232,0.077070239,0.030476132,0.116265931,0.001377871,0.080769447
E01034233,0.038466381,0.012836095,0.077682006,0.000773233,0.031673712
E01034234,0.029853163,0.002151485,0.050487275,0.000419655,0.033386946
E01034235,0.06204719,0.008472643,0.094300207,0.00139599,0.072707956
