LSOA21CD,MEAN_NEAR_DIST,MIN_NEAR_DIST,MAX_NEAR_DIST,MEDIAN_NEAR_DIST,VARIANCE_NEAR_DIST
E01005182,1.531501305,1.483730928,1.58218553,1.530044381,0.001665695
E01005183,1.274499074,1.114408098,1.372763972,1.305412112,0.012861305
E01005184,1.463241499,1.312934948,1.657727311,1.441151869,0.021024902
E01005185,1.187330252,0.965297636,1.371866857,1.206078258,0.029856893
E01005186,0.551114415,0.335014988,0.711609905,0.578916383,0.0304792
E01005187,0.442829209,0.317160438,0.531424085,0.461366156,0.008302665
E01005188,0.433375436,0.233672751,0.686107223,0.406860886,0.035605005
E01005189,0.387302586,0.298371555,0.619082739,0.315878025,0.023965687
E01005190,0.17941647,0.051277683,0.27361257,0.196387814,0.008813507
E01005191,0.516509193,0.394292325,0.603560411,0.534092019,0.007711195
E01005192,0.783533841,0.55161058,1.028132353,0.777196216,0.045952364
E01005193,0.640151943,0.625317014,0.670434242,0.632428258,0.000423876
E01005195,0.250927218,0.120848448,0.347623432,0.267618497,0.011051671
E01005197,0.169082811,0.077786416,0.279225246,0.159659792,0.007901009
E01005198,0.584906768,0.462575241,0.799200286,0.538925772,0.022869644
E01005199,0.536063287,0.383839967,0.784225963,0.488093608,0.030451949
E01005200,0.842084649,0.77022504,0.887722063,0.855195746,0.00262544
E01005201,0.129618394,0.018032951,0.326411108,0.087014759,0.018579898
E01005202,0.518572286,0.127580578,1.239835622,0.353436472,0.242575301
E01005203,0.438401512,0.198490725,0.750343475,0.402385925,0.069035549
E01005205,1.146617391,0.952167285,1.427548038,1.10337712,0.051808944
E01005206,1.178998306,1.0423119,1.32330125,1.175190037,0.013446346
E01005207,1.618207538,1.50624193,1.733341527,1.616623348,0.009161764
E01005208,0.962432766,0.851906374,1.207150434,0.895337128,0.028271618
E01005210,0.838282793,0.666925152,1.227727543,0.729239238,0.068752516
E01005212,0.410539273,0.368091538,0.439201161,0.417432196,0.000916448
E01005213,0.603609667,0.51332012,0.75314867,0.57398494,0.011336693
E01005214,0.851142907,0.732795443,0.971939307,0.849918439,0.011028784
E01005215,1.062117435,0.926534203,1.230708305,1.045613616,0.019393702
E01005216,0.548497229,0.448256366,0.660665774,0.542533387,0.007648316
E01005217,0.584822676,0.383655375,0.932101941,0.511766694,0.064690625
E01005218,0.618300872,0.385982124,0.736222314,0.675499525,0.02675207
E01005219,0.148295543,0.065938312,0.333694247,0.096774806,0.015883856
E01005220,0.49470598,0.361511947,0.684854243,0.466228864,0.021484123
E01005221,0.233683349,0.189075706,0.315526054,0.215065817,0.00312874
E01005222,0.661719132,0.461842739,0.769732425,0.707650683,0.018719472
E01005223,1.50544859,1.460693628,1.627534574,1.466783078,0.006633285
E01005224,0.927888795,0.74998011,1.139068378,0.911253346,0.027592593
E01005225,0.788371628,0.533498864,1.066820127,0.77658376,0.048354319
E01005226,1.118840098,0.989802292,1.388666391,1.048445856,0.034962986
E01005227,0.915785054,0.809947383,1.019800738,0.916696047,0.00900221
E01005228,0.469661445,0.382130369,0.604726463,0.445894473,0.011505757
E01005229,1.262392105,1.100687813,1.449859506,1.249510549,0.020649203
E01005230,1.423172379,1.359575314,1.485579353,1.423767424,0.003835322
E01005231,1.455761053,1.28078555,1.684229645,1.429014508,0.040238785
E01005232,1.011946234,0.54101773,1.552547916,0.977109646,0.192415855
E01005233,1.017919831,0.918831517,1.09863638,1.027105714,0.005516418
E01005234,0.964528858,0.840883321,1.089424368,0.963903872,0.019966709
E01005235,0.277488943,0.177622206,0.453630571,0.239351498,0.015472896
E01005236,1.54262179,1.435954712,1.692394924,1.521068762,0.014301728
E01005237,0.889726471,0.737244836,0.950483516,0.935588765,0.01038681
E01005238,0.617759245,0.540841141,0.670661368,0.629767235,0.003641903
E01005239,0.968656373,0.725883194,1.168030574,0.990355862,0.035766951
E01005243,1.417486732,1.355090316,1.495334586,1.409761014,0.004128699
E01005244,2.023443876,1.887031763,2.164253472,2.021245134,0.014889782
E01005245,1.694137004,1.629008201,1.762276071,1.692631873,0.003651943
E01005246,2.083935362,2.004866737,2.21414116,2.058366776,0.008276496
E01005247,0.446927245,0.307969867,0.597422409,0.441158353,0.014384594
E01005248,0.692706358,0.508601589,0.816728837,0.722747504,0.018339153
E01005249,0.786059531,0.430213969,0.966653374,0.87368539,0.062723251
E01005250,0.447624387,0.234320222,0.742166096,0.407005615,0.059591258
E01005251,0.131936214,0.041125611,0.270109257,0.108254995,0.012045216
E01005252,0.623095235,0.552528282,0.777632359,0.581110149,0.011017141
E01005253,0.484282388,0.414557973,0.58625278,0.4681594,0.006530074
E01005254,0.708909996,0.653021602,0.751911562,0.71535341,0.001895566
E01005255,1.170160255,1.012305495,1.304511972,1.181911777,0.0223887
E01005256,0.270219089,0.172556145,0.446196367,0.231061922,0.015694162
E01005257,0.618320369,0.460017232,0.834048903,0.58960767,0.025358622
E01005258,0.716179755,0.690293613,0.761647117,0.706389145,0.000977305
E01005259,0.717115989,0.463347555,1.177754421,0.613680991,0.109702601
E01005260,1.339034205,1.229776641,1.417938487,1.354210847,0.006432545
E01005261,0.686106125,0.676171703,0.707291881,0.680480458,0.000203677
E01005262,0.193046742,0.073988707,0.357997953,0.170100154,0.014418705
E01005263,1.133935709,0.998822501,1.296070845,1.120424744,0.016056807
E01005264,0.835670136,0.721845651,0.989470497,0.815682197,0.018082943
E01005265,0.775725337,0.65044302,0.878082968,0.787187681,0.010654921
E01005266,0.258670217,0.097186039,0.343845649,0.29682459,0.012475664
E01005267,1.25428771,0.754810769,1.807093854,1.227623107,0.18747264
E01005268,1.524652446,1.128065527,2.090525172,1.440009543,0.197731008
E01005269,1.31545946,1.073690186,1.511130843,1.338508406,0.035947443
E01005270,0.825335968,0.76836862,0.891205176,0.820885038,0.003344864
E01005271,1.16147812,1.078060272,1.264518797,1.151666706,0.006327906
E01005272,0.347937333,0.22958738,0.511091902,0.325535025,0.014727711
E01005273,1.027925875,0.875258137,1.231862887,1.002291237,0.022809683
E01005274,0.405019478,0.296593598,0.518767174,0.402358569,0.011657657
E01005275,0.204150118,0.129241378,0.35224454,0.167557276,0.01032576
E01005276,0.56314881,0.458971509,0.67529772,0.559163005,0.008020086
E01005277,0.289919771,0.1157391,0.551647414,0.246146285,0.034233077
E01005278,1.220526066,1.118882938,1.41703855,1.173091388,0.017816636
E01005279,0.559739752,0.413877636,0.746529986,0.539275693,0.019601418
E01005280,0.898565467,0.791941622,1.068732931,0.866793657,0.014639046
E01005281,1.300800125,1.191485992,1.402928303,1.304393103,0.010082976
E01005284,1.628962791,1.482933516,1.850421987,1.591247831,0.027165092
E01005285,2.003859797,1.930793896,2.080259607,2.002192842,0.005472428
E01005286,1.664382567,1.522787833,1.787678426,1.673532005,0.011840204
E01005287,1.108035221,1.036537084,1.177511511,1.109046145,0.00603151
E01005288,1.947153267,1.774078155,2.18380627,1.915364322,0.032016954
E01005289,0.150102093,0.041190085,0.240003511,0.159607389,0.006726894
E01005290,0.489187596,0.377949349,0.705130543,0.436835247,0.022520798
E01005291,0.136500517,0.037609354,0.20215946,0.153116627,0.00635237
E01005292,0.603798444,0.511579327,0.67748779,0.613063329,0.006919534
E01005293,0.179245521,0.075759785,0.239073741,0.201074278,0.005721255
E01005294,0.30134199,0.212499984,0.400221904,0.296323035,0.009227421
E01005295,0.892986367,0.579865116,1.209114595,0.891482878,0.06949807
E01005296,0.34462546,0.122241162,0.525398251,0.365431214,0.032997862
E01005297,0.860432204,0.782518877,0.955188139,0.8520109,0.005098938
E01005298,0.588590036,0.538028658,0.66166116,0.577335163,0.003329304
E01005299,0.475419262,0.392761911,0.67059649,0.419159323,0.017100005
E01005300,0.170073384,0.082716253,0.336544988,0.130516148,0.013135034
E01005301,0.220048633,0.082085834,0.323444299,0.237332201,0.010383951
E01005302,0.984881213,0.789456805,1.15066271,0.99970267,0.035960115
E01005304,0.914880942,0.847604124,0.989605823,0.91115691,0.003395774
E01005305,0.331337375,0.1512602,0.625320724,0.274384287,0.048938967
E01005306,0.446764466,0.320538267,0.645040048,0.410739774,0.020519877
E01005307,0.813500897,0.759194899,0.861473787,0.81666745,0.00177136
E01005308,0.542295082,0.253559961,0.744345302,0.585637532,0.045589874
E01005309,0.838515286,0.759579993,0.927286252,0.83359745,0.004806477
E01005310,0.61079345,0.532145285,0.701445803,0.604791356,0.005028006
E01005311,0.169563524,0.057642027,0.387618045,0.116497011,0.022935775
E01005312,0.509601514,0.371570113,0.620976885,0.522929529,0.010610977
E01005313,0.286033629,0.128219032,0.532943315,0.241486085,0.033546772
E01005314,0.408623652,0.351860907,0.474450297,0.404091702,0.00307949
E01005315,0.68327021,0.556242708,0.778743531,0.699047301,0.008898168
E01005316,1.33560961,0.616939718,2.244260951,1.240618885,0.467471941
E01005317,0.322433635,0.169136682,0.461504377,0.32954674,0.017133072
E01005318,0.353186248,0.260684505,0.477420004,0.337320242,0.00913552
E01005319,0.935067309,0.789111968,1.201782601,0.874687334,0.034799
E01005320,1.045010472,0.774390217,1.199969989,1.102840841,0.034887223
E01005321,1.228465953,0.841091245,1.857114067,1.107829249,0.204078658
E01005322,1.486041191,1.277674182,1.767739723,1.44937543,0.04187023
E01005323,2.019058168,1.695183624,2.489242005,1.945903521,0.115271873
E01005324,2.265760204,1.918006335,2.715225724,2.214904379,0.123513835
E01005325,1.688303309,1.577985203,1.788460478,1.693383778,0.013333595
E01005326,0.604151229,0.410038805,1.037694497,0.484435807,0.084948271
E01005327,0.863058086,0.712034153,1.069255394,0.835471398,0.031140476
E01005328,0.564327239,0.464128402,0.655601333,0.56878961,0.00632152
E01005329,0.653093977,0.370220736,0.810627432,0.715763871,0.037603318
E01005330,1.043171271,0.922520399,1.133142943,1.058510872,0.01047153
E01005331,0.339748997,0.189480774,0.715215689,0.227149763,0.063061206
E01005332,0.562581951,0.436794765,0.715707529,0.548912754,0.014014393
E01005333,0.491118004,0.305351495,0.641846702,0.508636909,0.019298936
E01005334,1.297484364,1.189656621,1.411927052,1.29417689,0.008495184
E01005335,0.319154878,0.12458521,0.561143306,0.295445499,0.033295889
E01005336,1.056373396,0.952066749,1.284988404,0.994219215,0.024153238
E01005337,1.015919951,0.865545039,1.210690344,0.99372221,0.025596142
E01005338,1.028902826,0.804395659,1.340617475,0.985299085,0.066491354
E01005339,0.883014091,0.774102131,1.13502504,0.811464597,0.028627825
E01005340,1.482734543,1.312972353,1.594830831,1.511567494,0.015954339
E01005341,0.555532194,0.44660116,0.710957674,0.53228497,0.014487832
E01005342,0.280684659,0.186750033,0.419943529,0.258022537,0.010438338
E01005343,0.362888915,0.284693024,0.541045782,0.312908426,0.014628694
E01005344,0.16761805,0.117573505,0.214746441,0.169076126,0.001592744
E01005345,0.477032084,0.279781354,0.70099566,0.463675661,0.034347456
E01005346,0.550307499,0.382584786,0.774188904,0.522228153,0.029957405
E01005347,0.328472161,0.242270875,0.44837964,0.311619065,0.009458783
E01005348,0.83749097,0.723596603,0.91730078,0.854533249,0.006831312
E01005349,0.318970642,0.296133192,0.348478513,0.315635432,0.000471603
E01005350,0.453288905,0.32158402,0.620664965,0.435453317,0.019803464
E01005351,0.549976893,0.485441428,0.626997727,0.543734209,0.004399345
E01005352,0.424920513,0.304594847,0.638318188,0.378384509,0.021452768
E01005353,0.277670657,0.179465449,0.337673982,0.296771599,0.005223473
E01005354,1.086547732,0.961135498,1.253059154,1.065998139,0.018474928
E01005355,0.953359774,0.731625804,1.282983266,0.899415014,0.05464945
E01005356,1.17425351,0.954441502,1.401850272,1.170361133,0.052596297
E01005357,1.043408593,0.758533147,1.368046058,1.023527582,0.104456582
E01005358,0.953255753,0.852844035,1.034088851,0.963045063,0.005604954
E01005359,1.645804859,1.293683436,2.299694737,1.494920632,0.19903143
E01005360,1.921242234,1.383670582,2.214770364,2.043263996,0.141399142
E01005361,0.91475072,0.616697413,1.067568513,0.987368477,0.042303588
E01005362,0.332102242,0.296496002,0.417068346,0.307422311,0.003235805
E01005363,0.564323594,0.517671104,0.628475393,0.555573939,0.002667046
E01005364,0.931630168,0.752176983,1.254649003,0.859847342,0.049125717
E01005365,1.524350742,1.432791607,1.679483541,1.492563909,0.012341345
E01005366,0.886755184,0.694609414,1.158609505,0.846900909,0.039779267
E01005367,1.437444671,1.33515865,1.624941392,1.394839322,0.017567271
E01005368,0.590632688,0.513823493,0.66038045,0.594163405,0.003607115
E01005369,0.394367289,0.170158416,0.75295703,0.327176856,0.075348338
E01005370,0.655666567,0.480705663,0.986802786,0.577578909,0.053673097
E01005371,0.210123728,0.067939661,0.315130969,0.228712141,0.010657961
E01005372,0.563227139,0.464177078,0.65273284,0.567999319,0.006056576
E01005373,0.883624502,0.82222252,0.954323949,0.878975769,0.002975494
E01005374,0.944568254,0.719592791,1.177034369,0.940822928,0.044702506
E01005375,1.383165398,1.166140218,1.689094443,1.338713465,0.050142963
E01005376,0.30530532,0.217830328,0.434037922,0.284676514,0.008623629
E01005377,1.421726833,1.286333215,1.579081945,1.410746087,0.014788056
E01005378,0.742546845,0.59956441,0.94651756,0.712052705,0.023728234
E01005379,1.214430432,1.138676633,1.27497084,1.222037129,0.003448385
E01005380,1.191289038,1.031817299,1.324393354,1.204472749,0.01476348
E01005381,0.667357025,0.608128405,0.713665959,0.673816869,0.001918221
E01005382,1.108963249,0.982228805,1.366654535,1.043484828,0.031523725
E01005383,1.953722431,1.825925956,2.090592893,1.949185437,0.012444027
E01005386,2.229283987,1.91326252,2.636141862,2.183865784,0.099115694
E01005387,2.102751716,1.983309089,2.198723342,2.114487216,0.007952911
E01005388,2.067391153,1.995332978,2.105535682,2.084347977,0.00255924
E01005389,2.275783797,2.12031253,2.411756852,2.285532902,0.014285706
E01005390,2.666539043,2.48284032,2.859766378,2.661774738,0.023719792
E01005391,2.609729969,2.24482652,2.99680711,2.598643123,0.095494898
E01005392,2.203423159,2.010875651,2.396185965,2.20331551,0.024759696
E01005393,2.131987502,2.049183719,2.171363098,2.153701596,0.003225881
E01005394,2.576069932,2.42324688,2.875879509,2.502576669,0.042323916
E01005395,2.473922861,2.403041825,2.549615005,2.471517307,0.004764798
E01005396,2.914387329,2.676562205,3.193290596,2.893848257,0.053510672
E01005397,0.930089113,0.650529542,1.471227525,0.799299693,0.136363784
E01005398,1.358273752,1.093514669,1.703271515,1.318154413,0.076732264
E01005399,1.723377843,1.572175036,2.127140323,1.597098007,0.07261433
E01005400,1.701545378,1.37742005,1.902532764,1.763114348,0.051142915
E01005401,1.570665243,1.515560592,1.658283579,1.554408399,0.003907717
E01005402,0.877425484,0.663133251,1.205516348,0.820526169,0.06848738
E01005403,1.785986208,1.645372848,1.95113039,1.773720798,0.016869461
E01005406,1.478627708,1.259071039,1.945249275,1.355095258,0.104048722
E01005407,0.880545988,0.444833996,1.534171156,0.771589399,0.225654613
E01005408,0.649963848,0.376105619,0.868477096,0.677636339,0.046138766
E01005409,2.904848259,1.400276192,4.249686823,2.98471501,2.009308857
E01005410,3.322916433,3.007252179,3.771143657,3.256634948,0.109387083
E01005411,2.076123305,1.673138574,2.380633658,2.125360493,0.088690259
E01005412,1.762864393,1.212451993,2.071494643,1.883755467,0.148850783
E01005413,2.309122629,2.169191312,2.406695351,2.330301926,0.010721632
E01005414,4.19939335,2.344222785,5.362529304,4.545410655,2.063779072
E01005415,3.495801343,3.222676115,3.779656983,3.490436137,0.052197801
E01005416,2.676306348,1.927062079,3.07990957,2.849126871,0.263431817
E01005417,2.283814285,2.036189823,2.521798322,2.288634499,0.058292423
E01005418,2.461187684,2.399357206,2.54514166,2.450125936,0.004832872
E01005419,2.544875688,2.419495472,2.748417578,2.505794851,0.021534307
E01005420,2.730244237,2.650977582,2.769448864,2.750275251,0.002939164
E01005421,1.079162695,0.932648263,1.270193371,1.056904573,0.026536979
E01005422,0.795228911,0.644105376,1.02883327,0.7539885,0.027903586
E01005427,0.264389932,0.099042745,0.38010096,0.289208011,0.014183029
E01005428,0.677030816,0.490612609,0.930667589,0.643421534,0.039195613
E01005429,0.624209594,0.489536877,0.812011385,0.597645058,0.023634701
E01005430,0.989683891,0.783259659,1.240328905,0.967573499,0.035900696
E01005431,1.331153564,1.170740174,1.514011272,1.319931405,0.029140467
E01005432,0.221528371,0.125998843,0.298709813,0.230702414,0.005931779
E01005433,0.23791655,0.068514215,0.329956402,0.276597792,0.013686625
E01005434,0.390633782,0.124541534,1.122120368,0.157936613,0.238066119
E01005435,0.837250246,0.759758163,0.884644562,0.852299129,0.002904212
E01005436,1.175535312,1.133924013,1.251382888,1.158417173,0.002691023
E01005437,1.128169534,1.056164555,1.267425698,1.09454394,0.00899097
E01005438,1.600839322,1.259079228,1.744002619,1.700137721,0.052626158
E01005439,1.665049951,1.37351542,1.988944311,1.648870036,0.064835747
E01005440,2.113675295,1.854559022,2.65254889,1.973796633,0.141610409
E01005441,1.198578874,1.110568692,1.270947945,1.20639943,0.004543326
E01005442,1.002638164,0.713452588,1.455810031,0.920645018,0.108618201
E01005443,1.181690963,0.72108424,2.230471561,0.887604026,0.502860841
E01005444,0.600704835,0.456276245,0.750798625,0.597872235,0.017037024
E01005445,0.392284779,0.312975068,0.470589576,0.392787235,0.005472553
E01005446,0.408785182,0.163708415,0.680163821,0.395634246,0.044721985
E01005447,0.330908074,0.05772402,0.485547206,0.390180535,0.035207873
E01005448,1.071513248,0.892072934,1.265107235,1.064436411,0.031706041
E01005449,1.68805768,1.558329363,1.816844128,1.688528613,0.011140521
E01005450,1.008609917,0.946182896,1.064105906,1.012075432,0.002688316
E01005451,1.447024212,1.23673793,1.581454442,1.484952238,0.021770739
E01005452,1.90237788,1.635420927,2.376060691,1.79901495,0.105844707
E01005453,2.058245075,1.862918727,2.302375105,2.033843235,0.036847973
E01005454,1.669532917,1.356528256,1.932309925,1.694646744,0.068155626
E01005455,1.337314492,1.195182475,1.710727791,1.22167385,0.062199013
E01005456,1.20865417,1.122503762,1.252777671,1.229667624,0.003545318
E01005459,0.198123938,0.096185011,0.301526119,0.19739231,0.008571832
E01005460,0.208366671,0.018460871,0.609573067,0.102716372,0.073859414
E01005461,0.719988651,0.635081018,0.893207982,0.675832802,0.013853574
E01005462,0.829383729,0.732086709,0.966804166,0.809322021,0.011567572
E01005463,0.654365378,0.52657638,0.712268542,0.689308295,0.007402656
E01005464,1.175678769,1.057162253,1.305574984,1.16998892,0.013715185
E01005465,1.419182998,0.987197946,1.667648513,1.510942767,0.093174114
E01005466,1.090945261,0.898203881,1.438640734,1.013468215,0.057454707
E01005467,1.597566096,1.041270387,2.111464659,1.61876467,0.19907937
E01005468,2.059043115,1.700465803,2.596405038,1.969650809,0.150705891
E01005469,0.936239481,0.87654902,1.002933298,0.932737803,0.002732908
E01005470,0.40087415,0.267744822,0.523187979,0.4062819,0.0152155
E01005471,0.97812029,0.779982688,1.187658267,0.972420102,0.042528475
E01005472,1.168246622,1.063721877,1.327949289,1.140657661,0.01265429
E01005473,0.918780216,0.664407876,1.203138063,0.903787462,0.04963593
E01005474,1.535616674,1.413790596,1.749315002,1.48968055,0.022450233
E01005475,0.905382112,0.829268461,0.950331397,0.920964295,0.002919134
E01005476,0.531616608,0.327212262,0.87714243,0.46105587,0.059975721
E01005477,0.157501042,0.070753149,0.276386289,0.141432366,0.0074606
E01005478,0.960199932,0.482041268,2.137810818,0.61047382,0.629169565
E01005479,1.189288689,0.557998879,2.140899355,1.029128261,0.50312556
E01005480,0.69286008,0.637880342,0.755416149,0.689071915,0.003925612
E01005481,0.764189236,0.59028902,1.099794742,0.683336592,0.053191946
E01005482,0.077809119,0.04666109,0.126065838,0.069254775,0.001177068
E01005483,0.740911089,0.52400088,1.121645968,0.658998755,0.069150817
E01005484,0.509207828,0.351418446,0.65379143,0.515810717,0.016019084
E01005485,0.286259,0.150898549,0.497771506,0.248182973,0.022185444
E01005486,0.669344384,0.56962214,0.834597045,0.636579176,0.015893674
E01005487,1.059579643,0.868969188,1.257549781,1.055899801,0.026579814
E01005488,3.415737843,3.000919764,3.826660986,3.417685311,0.12388844
E01005489,1.97783124,1.510067369,2.610738654,1.895259469,0.211341189
E01005490,1.923375811,1.640168492,2.147375893,1.95297943,0.046293621
E01005491,1.930159731,1.779821404,2.207497783,1.866659869,0.037124866
E01005492,2.4311597,2.285051284,2.510939179,2.464324168,0.010083514
E01005493,1.915702311,1.682467291,2.322437095,1.82895243,0.078294745
E01005494,1.336320032,1.011816385,1.512310826,1.410576459,0.049102858
E01005495,1.273809495,1.108186793,1.486666888,1.25019215,0.030500722
E01005496,2.063696101,2.010926307,2.127134411,2.058361843,0.002317237
E01005497,1.568069545,1.298290436,1.916086921,1.528950411,0.07180416
E01005498,1.330994794,0.733932174,1.756655331,1.416695835,0.247164852
E01005499,3.107959828,2.398752739,4.362783891,2.835151341,0.743358716
E01005500,0.735233767,0.58177033,0.847146522,0.756009108,0.012773078
E01005501,0.701613929,0.380014072,0.998167068,0.714137288,0.090579469
E01005502,0.556419832,0.29649682,0.843847017,0.542667746,0.054137928
E01005503,0.885314565,0.795960596,0.959139271,0.893079195,0.004558852
E01005504,0.876857134,0.76427006,1.042573179,0.850292648,0.014888525
E01005505,1.292875746,1.128737016,1.487578812,1.277593579,0.033582867
E01005506,0.483158685,0.259476829,0.724977771,0.474090071,0.037312629
E01005507,0.33097349,0.089136466,0.729705428,0.252526033,0.093746235
E01005508,1.56956764,1.291041171,1.889537497,1.548845946,0.074566593
E01005509,1.352616066,1.22640019,1.512502214,1.335780931,0.020969541
E01005510,2.061178932,1.965166731,2.112360735,2.083594132,0.004324771
E01005511,2.572755456,2.299551439,2.759662447,2.61590397,0.049555753
E01005512,2.152324307,2.065799887,2.37945099,2.082023175,0.023059378
E01005513,2.469088047,2.414636388,2.542881882,2.45941696,0.003516766
E01005514,2.098788672,1.375954838,2.864617561,2.077291144,0.44059519
E01005515,2.292871039,1.96723606,2.976164322,2.114041887,0.214357919
E01005516,0.176523124,0.148727082,0.21285383,0.172255793,0.0007638
E01005517,0.615084105,0.432410584,0.900719186,0.563603325,0.045357523
E01005518,2.14284802,1.591119106,2.625050895,2.17761104,0.190335001
E01005519,1.282040416,0.762478257,1.722120428,1.321781489,0.179267035
E01005520,0.70418975,0.517654357,0.822947399,0.738078622,0.017103374
E01005521,1.428573523,1.26339359,1.722825669,1.364037416,0.040807726
E01005522,0.288977988,0.071007603,0.615171179,0.234866584,0.054603524
E01005523,0.609673771,0.352825368,0.872211847,0.606828935,0.052658425
E01005524,1.856875582,1.748583475,1.913474193,1.882722331,0.005430059
E01005525,1.889121222,1.684123707,2.168167493,1.852096845,0.042589065
E01005526,1.960673226,1.460264819,2.235428759,2.073499664,0.121830346
E01005527,2.64862145,2.552692691,2.747648394,2.647072358,0.006545496
E01005528,1.970340681,1.791377803,2.214761462,1.937611729,0.03692286
E01005529,2.254037494,2.179146458,2.324527925,2.256237796,0.005765847
E01005530,1.299421675,1.166465056,1.640308788,1.195456428,0.052065553
E01005531,1.391540871,1.273696767,1.526023386,1.383221665,0.013220285
E01005532,1.45499381,1.342005118,1.594159666,1.441905228,0.010917048
E01005533,1.393145425,1.138549546,1.70538149,1.364325333,0.055069411
E01005534,0.742504367,0.545211801,0.959722533,0.732541567,0.044572653
E01005535,0.86538691,0.679749157,1.086899854,0.847449314,0.028094373
E01005536,1.405725534,1.244292456,1.614347443,1.382131118,0.024151372
E01005537,0.64028251,0.472734944,0.792443411,0.647975842,0.023203686
E01005538,1.001449827,0.875779837,1.21396575,0.95802686,0.022861888
E01005539,1.524543648,1.359354781,1.699045749,1.51988703,0.035666924
E01005540,0.378949758,0.238713326,0.512929983,0.382077862,0.015615252
E01005541,0.944426938,0.758878264,1.095784286,0.961522601,0.025353195
E01005542,0.35138723,0.23042348,0.40805058,0.383537431,0.006637264
E01005543,1.57103773,0.9905287,2.237271161,1.52817553,0.265763026
E01005544,2.325024372,2.278916067,2.439552757,2.290814331,0.005867192
E01005545,1.827229122,1.643864884,2.137743147,1.763654229,0.04609115
E01005546,2.239965938,1.973708804,2.458660543,2.263747202,0.042459339
E01005547,1.502347087,1.243487075,1.68004558,1.542927845,0.036324404
E01005548,2.147811956,1.986245689,2.572357997,2.016322068,0.080622461
E01005549,2.412024439,2.366258063,2.490715968,2.395561862,0.003309191
E01005550,1.774535577,1.710157342,1.856857042,1.765563962,0.0051991
E01005551,2.923783564,2.81187091,3.085238999,2.899012174,0.013719965
E01005552,2.7543324,2.589436415,3.01641657,2.705738308,0.036780418
E01005553,2.472068205,2.291585702,2.73389101,2.431398054,0.041352452
E01005554,2.425307145,1.995816006,2.951603116,2.376904729,0.166326288
E01005555,1.039750081,0.571208753,1.932515232,0.827638169,0.400112823
E01005556,0.192550679,0.093992364,0.30052363,0.187843361,0.009551426
E01005557,0.733653195,0.603230832,0.974134377,0.678623786,0.029737459
E01005558,0.433352124,0.33606173,0.580717218,0.408314774,0.011046906
E01005559,0.250894706,0.09762361,0.425741438,0.240106889,0.019190169
E01005560,0.78276808,0.307594357,1.178168538,0.822654713,0.130855135
E01005561,1.477266668,0.297506368,3.837427399,0.887066453,2.696001665
E01005562,0.379862127,0.241383631,0.522903921,0.377580478,0.017249411
E01005563,0.674562801,0.519555805,0.87523512,0.651730139,0.023451073
E01005564,0.445590544,0.239659546,0.552489409,0.495106612,0.021008524
E01005565,1.062616388,0.963350649,1.267058737,1.010028083,0.019122439
E01005566,0.627407049,0.296668996,0.893611473,0.659673863,0.061772663
E01005567,0.454429415,0.248623939,0.717695646,0.425699038,0.05427759
E01005568,0.305776428,0.026103352,0.569195206,0.313903577,0.092471449
E01005569,0.238878369,0.128781076,0.348842654,0.238944874,0.008082071
E01005570,3.490998137,3.267494393,3.638353178,3.529072489,0.030912827
E01005571,4.537138032,4.363512691,4.855427041,4.464806197,0.048681142
E01005572,3.211689319,3.173585496,3.228179143,3.222496318,0.000657835
E01005573,3.589225176,3.351688324,3.881936865,3.561637757,0.048679557
E01005574,2.90845998,2.667332155,3.348614039,2.808946864,0.091818241
E01005575,2.178293705,1.993430033,2.431666013,2.144039387,0.034505375
E01005576,2.31646538,2.068888425,2.562441115,2.317265991,0.046239636
E01005577,2.02694959,1.808288716,2.214843036,2.042333304,0.028179975
E01005578,1.419849099,1.343137973,1.565864784,1.385196818,0.010348377
E01005579,1.201892157,0.869256983,1.548649351,1.194831147,0.115094806
E01005580,0.891205616,0.500674093,1.047685421,1.008231476,0.068207542
E01005581,1.241892439,1.101847675,1.326156992,1.269782544,0.009882481
E01005583,0.422678935,0.346083437,0.531222302,0.406705001,0.00661597
E01005585,0.609953532,0.500826305,0.798271032,0.570358395,0.016840044
E01005586,1.642481879,1.528849597,1.713732313,1.663672804,0.006347093
E01005587,2.694604047,2.486033693,3.031357155,2.630512669,0.056701304
E01005588,2.276740853,1.922342564,2.839771122,2.172424864,0.156782715
E01005589,1.42655653,1.257595427,1.5301454,1.459242647,0.015731243
E01005590,1.027169758,0.930759011,1.19330723,0.992306395,0.013574072
E01005591,1.743053534,1.689994289,1.802873318,1.739673265,0.002279316
E01005592,1.649871211,1.454322817,2.044436289,1.550362869,0.071491467
E01005593,1.048187047,0.980362619,1.211153055,1.000616258,0.012149619
E01005594,2.140199016,1.452473393,3.029106818,2.039607927,0.448204465
E01005595,0.92851782,0.778149021,1.129390956,0.903265651,0.021517546
E01005596,0.356546874,0.154200977,0.710703907,0.280641305,0.066643388
E01005597,2.687852539,1.730564068,3.32629923,2.847273429,0.459859515
E01005598,0.977641371,0.766822471,1.183880948,0.979931031,0.028998211
E01005599,0.364940427,0.033939316,0.637200937,0.394310728,0.097679639
E01005600,0.662879372,0.633093083,0.680769412,0.668827496,0.000454368
E01005601,0.535324742,0.355458759,0.840710446,0.472564881,0.044897898
